,Filename,Proficiency,Age,L1,Age_Exposure,Years_Study,Text
319,ES_SP_C1_23_10_14_PG,C1 (lower advanced),23,Spanish,8,10.0,so in the video Chaplin is walking through old buildings / when something falls on him uh and obviously he gets mad / after this he starts smoking a cigarette and while he's smoking he sees a baby lying on the floor / and apparently it's an abandoned baby / uh and seems very confused but he takes the baby / while he is holding the child uh he sees a woman with a baby trolley / so immediately Chaplin thinks that the baby belongs to this woman / and he goes towards her and when is leaving the baby in the baby trolley hhh uh the woman notices / and she gets mad 'cause it's not her baby / uh again well then Chaplin takes the baby with him and and he runs / and after this uh he goes back to the place where he found the baby hhh and he tries to leave the baby again on the floor but while he is doing it a policeman observes him hhh and he notices hhh so again he takes the baby with him and runs and there is a kind of chase between the policeman and Chaplin / hhh but while is Chaplin is running uh he sees a f= a a a or he finds an old man an unknown old man hhh and basically he gives the baby to this old man and runs / so this person gets confused and and start chasing Chaplin hhh and while he is uh / running he finds again the lady the lady that I've mentioned at the beginning of the story and and he observes that she she has a baby trolley / so this man leaves the baby in the baby trolley and then he escapes / hhh uh hhh well the woman didn't notice about this hhh and when she uh looks again to the baby trolley uh she sees that there is an unknown baby in in in the trolley / basically / uh and simultaneously she finds or she sees Chaplin running / so she thinks that again Chaplin uh was the one who had uh / left the baby there / so they start like arguing / Chaplin and this lady / and the woman punches him and / basically Chaplin has to leave with the baby again / and after this after the chase uh he is exhausted and he sits on the pavement / with the baby / while he is holding the baby / and he notices that in i= within the clothes of the baby there is a kind of note and then he takes the note and and he reads it / and it says something like it's an abandoned baby or is an orphan baby / so / Chaplin feels pity for for the child and / finally we don't know exactly if he adopts th= adopts the child or not but he takes with him / and that's it
320,ES_SP_C1_23_17_14_NBO,C1 (lower advanced),23,Spanish,6,17.0,uh so the video is a / short story that stars Chaplin / uh it begins with Chaplin uh walking down an alleyway / and uh then suddenly while he is walking someone throws garbage / and it falls on top of him / uh he then procceeds to uh pull out a can of used cigars / and lights one up / uh despite uh it been a bit broken / uh then he continues walking and finds a baby / just lying on the floor / in the alleyway / and he decides to pick it up and as he sees a woman walking with a stroller / he thinks it could be hers / so he puts the baby in the stroller / but the woman is mad / so we can assume that is not her baby / so he then picks the baby up again / and walks back to the place he found it / and tries to put it back on the floor / but he is seen by the police / so he decided= he decides to pick the baby up again / and leaves that alleyway / hhh uh he then finds an old man / and uh he decides to ask the old man to pick the baby while he is allegedly tying his shoes / uh and when the old man grabs the baby / he runs away and hides / the old man uh sees again the lady with the stroller / and puts the baby in / hhh and / uh that woman / sees Chaplin just walking uh normally / and because he / before tried to put the baby in / she gets mad at him again / uh and the police arrives / so Chaplin again has to take the baby / with him / he then arrives uh at a place with a sewer / and thinks about putting the baby in the sewer / but he feels guilty about it / so he sits with the baby / he then uh cuts his finger with a note that is inside / uh the baby's like clothes / and he reads it / and someone asks uh for him or for whoever finds the baby / to love it and take care of it / so Chaplin decides to uh hold the baby / and take care of it / and then he walks away
321,ES_SP_C1_24_16_14_DPD,C1 (lower advanced),24,Spanish,8,16.0,at the beginning we can see Charles Chaplin who is having a walk / and suddenly / after a few incidents / he realizes that there is a / newborn baby dropped in in the floor / so he decided to / pick him up / and / after seeing a woman / with a baggie with a pushed chair / having a different kid / it's probably that Charles Chaplin thought this found baby to be / uh the womans' baby / so uh he / uh took the decision to put this / found baby this abandoned baby / back in the in this womans' / baggie however when the woman realize that / Charles Chaplin had dropped off a baby which wasn't hers in her baggie / she told him off and made him to pick him uh pick this baby / up again / so  Charles Chaplin a bit / feeling a bit disoriented / uh tried to / abandon the baby again in the same place where he found it initially / but he uh he didn't do it finally because he found policeman so uh he's initial resolution changed / and he took again the baby / and walked walked around the place as if nothing had happened / while / trying to while trying to decide what to do finally with the kid / he sees an old man / and ask asked him asked him a favor to take the kid while he / was going to do something else like lacing up his shoes / so this old man decided to help him but Charles Chaplin uh what he really wanted to do was to flee and actually when he saw that the old man was going to help him by having the kid on his arms / uh he Charles Chaplin tried to flee away / but uh / well actually he he got to / to flee away / and the old man was still having the / this abandoned kid on his arms / and paradoxically he found again the same bag the same the same baggie sorry the same / uh the previous womans' baggie with the other baby the one that Charles Chaplin had found before and where he had put the baby just a minutes ago / some minutes ago so this old man decided again to put / the baby back on this baggie / and he left the place without being seen / so after this / after this uh Charles Chaplin walks around the street and the woman now notices that the same baby as before has being put again on her / pushed chair / so when she uh finds Charles Chaplin again she gives this baby this abandoned baby back to him / and she uh very angry angrily she leaves the place / meanwhile uh Charles Chaplin is walk= was walking / throughout the the street / finally / Chaplin sat down / in / in the pavement / and thinking about the possibility of / abandoning the child / he came across a a small note which was / uh hidden in the babys' / clothes which said / please love this abandoned baby / and at that moment we notice how / Charles Chaplin uh starts to sort of grow fond of this little kid
322,ES_SP_C1_19_13_14_IGT,C1 (lower advanced),19,Spanish,6,13.0,ok so Chaplin is walking down / kind of a sketchy alley / and then he lights up a cigar / and when he starts smoking and he sees a baby laying on the floor / no on the ground / and then he sees a lady with a stroller / and he thinks it's hers / so he puts it in / the stroller but then the lady says it's not hers and then she gives it back to him / so then Chaplin puts it back when he found him uh them / and but then a police officer sees him / and tells Chaplin to pick it up obviously / and so Chaplin then uh walks again down the street and then he sees a an old man with a walking stick / stick so uh he gives it to this old man / and then this old man sees / at the stoller of the lady before / and he puts it in the stroller / uh and then well and then he goes away / and then the lady sees uh Chaplin again passing by the stroller / so she thinks it was him who had put the baby in again / so she starts hitting him with the umbrella / and gives it back to him again / so he / uh he takes it  and Chaplin / uh takes the baby and then he sits / and then he sees kinda fun note / uh in the / clothing of the baby / and then he sa= he he sees a note / where it says uh / that he should take / care of the baby and love him / because it has uh no parents / and then he walks away with the baby / and that's it
323,ES_SP_C1_21_13_14_ARP,C1 (lower advanced),21,Spanish,6,13.0,there is Chaplin walking / on the street / and / uh he is suddenly is thrown some rocks / from from a flat / and / then he / he starts smoking a cigarette / and / he sees / a baby on the street / he he takes it / and / uh after that he doesn't know what to do with the baby / and / firstly / he tries to / to leave it on a pram / from / uh from others other woman / uh and then he / uh the woman doesn't doesn't want to have the baby / inside her pram / because / uh it is not hers / she has another baby / and then / uh / he tries to / to / ah he tries to place / place the baby / again on the street / but suddenly a policeman appears and / and / uh he says to Chaplin that he cannot do it / so then / Chaplin finds a= another man and / he he tells him / that / uh to keep to keep the baby for a second while he's doing something / but he runs away / and the man with the baby / sees the pram of the of the previous woman / and leaves the baby there / hhh so the the woman / uh the woman suddenly sees Chaplin again hhh and thinks / that he did it did it again / so she gives the baby to Chaplin / and / and also the policeman appears and / so Chaplin is finally with the baby again / and he sits down / uh the street / he sits down and he's with the baby in in his arms / and he he / uh he sees a note / who who tells that the baby is orphan and it says him to take care / of him
324,ES_SP_C1_21_15_14_PGM,C1 (lower advanced),21,Spanish,6,15.0,a man portrait by Charles Chaplin / uh is walking down the street / and a pile of bricks falls down / 'n' in his head / uh he lights up a cigarrete 'n' find / 'n' he finds uh a baby boy hhh laying on the street so he decides to pick him up / uh he tries to return the baby to a woman who is walking down the street with her / or / our baby / so / when the woman finds out he's trying to leave the baby with her / she gets angry and / makes Chaplin / take the baby again / Chaplin uh leaves the baby / uh in the same place he found him but a policeman sees him / and decides to have Chaplin has to take the baby with him again / then he tries to fool an old man to take the baby with him and run away / but the old man decided / to drop the baby with the woman / so when Chaplin / appears again on the scene and / meets the woman the woman chase / chases down Chaplin because / h= she thinks / he's / again / dropped the baby with her / so Chaplin has to take the baby / uh Chaplin uh wants to / abandoned the child until he finds uh a note that s= / the woman or the man / the parents of the child sorry uh leaves in the baby saying that please take care of the baby 'n' so / that's what he does 'n' xxx leave
325,ES_SP_C1_22_12_14_MVP,C1 (lower advanced),22,Spanish,9,12.0,so this video starts with uh Chaplin walking along the street / and uh suddenly a pot of flowers comes from the sky and crashes / in the ground / almost hitting the head of Chaplin / hhh then he takes out a cigarette box out of his pocket / and then uh he tries to light one of them / without success / hhh uh also he sees a baby lying on the ground and he starts looking around to see if someone left him or her / hhh and uh he sees a woman with a stroller and o= another baby / so he takes this uh new found baby / hhh and uh places uh him or her in the stroller with the woman / but the woman starts yelling an= at him / by uh saying that / uh he cannot leave the baby there because he isn't yours= he isn't hers and that / uh so he decides to put the baby back on the on where he found him / uh that is on the ground / but there was a police officer walking around that uh he prefers not to do it because he may get into trouble / then uh Chaplin places the baby in the arms of a / man who was walking along the street with a walking stick / and starts uh running / and hiding from this la= latter man / but then again this uh the man with the walking stick / places the baby in the stroller of the the first lady and the the lady starts yelling once again / at Chaplin / because she thought it was uh Chaplin who put the baby once again in the in the stroller / and she starts hitting him with the / umbrella and end up / then uh she returns to the same place and uh with the police officer walking around / and uh / resigned she= he sits on the= a pavement / with the baby in his harm= arms / and / he realises that the baby has a notes / a a piece of paper uh wrapped in the in the blanket / and the= uh note says that uh he must take care of the baby / well someone if someone finds the baby must uh take care of of this orphan child / and then uh suddenly the face of Chaplin changes and he becomes kinder and uh and holds the baby / uh and starts walking / along the road
326,ES_SP_C1_23_18_14_JHS,C1 (lower advanced),23,Spanish,5,18.0,in this scene we can see Chaplin walking by as someone hhh throws rubble at him hhh then he continues walking hhh and someone throws rubbish onto him hhh so he stops and looks upwards and starts swearing at this person / then he takes out a tin full of half smoked cigarettes / he takes one / and lights it up with a match / he then takes his gloves and throws them into the bin / then he notices a baby crying by his side so he decides to take a look at him and take him / same time a woman is walking by with a trolley so Chaplin decides to follow her and leave the baby into the woman's trolley / suddenly the woman comes out and starts yelling at Chaplin because apparently the baby is not hers / so Chaplin takes the baby again / when he's about to drop the baby where he found him uh / he bumps into an officer so he decides to take the baby again with him / then he finds hhh a old man walking by so he task him to hhh hold the baby while he ties his shoe but at the moment that he / kneels / he runs away / immediately the old man starts following him but hhh Chaplin hides into a garage and the old man cannot find him hhh so he decides to hhh leave the baby into the woman's trolley / the woman comes out of the store and finds that there are two babies in the trolley / at that time Chaplin is just walking by so the woman takes the umbrella and decides to beat him / with the umbrella / and the officer arrives to scene again / the woman starts yelling at the officer so Chaplin decides to take the baby again and leave / towards he sits on a sidewalk and looks at the baby / then he looks at the drain opens him and thinks about hhh throwing the baby into the into the drain / but he rejects the idea so he closes the drain and takes a look at the baby / while he is touching him he stings his finger with a needle because it was holding a note on the baby's blanket / he sticks the needle into the jacket and reads the note that says / please love and care for this orphan child / Chaplin then takes a look at the baby he smiles so he decides to take all= to take all of his stuff and leave with the baby
327,ES_SP_C1_20_14_3_MTS,C1 (lower advanced),20,Spanish,6,14.0,hhh all right so / the film I talked about / more or less two weeks ago was Titanic hhh uh I have to say that I have watched this film several times hhh and because / I would say that / that’s my favourite film ever / hhh however I decided to talk about that one because it was / really the the most recent film that I watched up to that point hhh so Titanic is focuses mainly hhh on the rela= uh on the love story of Jack and Rose hhh Rose was a rich woman hhh who was / in Europe / and she lived in America so she took the Ti= she took the Titanic to go back to to the US hhh and she was travelling along with / hi= / her fiancée and / her mother / hhh she was not happy at all and you can see that from the very beginning hhh she was not happy with with her life she had to marry a man that she didn't love / hhh and one day when they were having dinner / hhh she decided to go the poop of the ship / hhh and she was planning to jump hhh from the ship into the ocean / hhh however Jack was there / hhh and / he convinced her / not to jump / from the si= from the from the ship because / he felt that she really didn't want jump from the ship / hhh and that how they met / hhh after several days / they started to meet / hhh and getting to know each other / hhh and / both of them started to fall in love hhh however / her mother found out / hhh and she decided to stop her because she was interested in Rose marrying / hi= her fiancée / hhh so they stopped to meet / hhh however however hhh as / I said at the beginning hhh Rose was not happy with her life she didn't want to marry that man / hhh so what she did hhh was to meet Jack again / and she didn't care if her mother didn't want her to meet with him / hhh however as everybody knows the Titanic / sank / because it hit an iceberg / hhh and unfortunately Jack died / hhh after the the Titanic sank hhh / hhh Rose was rescued and brought hhh to another ship hhh which would take them to New York hhh and from there / onwards she started / a new life hhh sh= / run away she hhh didn't want / her fiancée to find out that she was alive hhh so she run away hhh and never / ever / ever met / that men again / hhh she got married she had children / hhh but I would say hhh that the the one the man that she really loved / was Jack
328,ES_SP_C1_21_14_3_MHM,C1 (lower advanced),21,Spanish,7,14.0,hhh uh okay so the film is called uh inn love with double n hhh because the girl who is the protagonist hhh uh wins an inn in a contest / hhh in which she uh participates because she is very sad and drunk after breaking up with his boy= with her boyfriend hhh and losing her job / hhh so she wins this inn and she which is New Zealand and she travels there hhh to uh / hhh to / to see how it is like and to to do some uh xxx and everything hhh but when she arrives she discovers that the inn is actually in ruins and is / almost destroyed and it has a lot of work to do hhh so sh= since she doesn't have / anything else to do right now because she's uh / she does not have a job and she doesn't boyfriend hhh uh she stays in New Zealand she's from / America from San Francisco I think / hhh and she stays in New Zealand hhh and tries to rebuild the inn hhh which is in a very little town in New Zealand which is surrounded by / trees and mountains and / veg= vegetation and is not hhh is not uh / is not what she's used to in San Francisco hhh so she stays there she starts befriending the people from the town which in the beginning / uh xxx against the foreigner but / they begin to start getting close to her hhh and liking her hhh and that's this boy of course uh that / she actually likes but she doesn't know it uh they fight and they uh hhh supposedly they don't like each other hhh but in the end uh he / he turns out to be a / uh builder some kind of builder or uh I I don't how is called but it was hhh so pe= is a person who supposedly uh / rebuilds and is / familiar with uh reforms and stuff like that hhh so in the end she has to ask for his help of course hhh and they work together / hhh uh and in the end the the the aim is to rebuild the inn and then sell it and then she can go back to San Francisco hhh but of course they fall in love and she doesn't want to leave / and she uh / sh= even though the exboyfriend comes to visit her hhh uh and tries to convince her to come back and everything she stays in New Zealand with this hhh handsome new Zealander hhh and hhh they live happily ever after
329,ES_SP_C1_21_8_14_LAR,C1 (lower advanced),21,Spanish,9,8.0,Chaplin is walking on the street and sees a 'n' people / are throwing trush out of the window and sees a xxx of the video someone / throws / trush out of / their window and the trush falls on top of Chaplin making him making him drop / his cigarette / so he takes out a pack of cigarettes / that are / half smoked and / picks one up / and takes off his gloves / then he / takes the match stick / and / lights it up with the sole of his shoe and lights / the cigarette with that match stick / and he's looks to the side and see a baby sees a baby / on the floor / in the street / crying / and he looks up / to see if someone has dropped the baby / and / as he's looking up a a woman passes by / with a trolley and a baby in the trolley / so he thinks the baby / that he hasn't / he has he has found is the womans' / so / he / goes after her and / puts the baby inside the trolley / and the woman sees him and scolds him / and tells him to pick the baby / and take it away / so he does so / and / he goes back to where he found the baby / and puts the baby down on the floor / again / but he's meets a police officer / and / he picks the baby up again / and goes away / and as he is walking with the baby he meets a / he passes by a / guy with a limp / and / tells the guy to pi= to hold his baby for him / while he's / uh / he's / pretending to lace / the l= / to lace the lace / to knot the lace of his shoe / and / then when the guy when the guy with the limp / holds the baby / Chaplin runs away / so this guy runs after him / and / as he runs he finds again the trolley of the previous woman / and / puts the baby inside again as Chaplin did / before / so as Chaplin walks by the / trolley again / the woman goes out / and thinks he's the one that has put the baby inside her trolley again / so she goes after him / with an umbrella and hits him / and / makes him / go and pick up the baby again / and a poli=  the same police officer is passing by so / Chaplin is forced to pick up the baby again and take it with him / and as he's walking with the baby in his arms / he sits down on the sidewalk / uh next to a sewer / and he opens up the sewer / in order to throw the baby inside / but he close closes he / again / and as he's looking at the baby / he finds a letter inside the blanket that the baby is wrapped on / in / and / the letter says / please love me I am an orphan baby so he / smiles and takes the baby with him / in order to keep him / with himself
330,ES_SP_C1_22_16_3_EGG,C1 (lower advanced),22,Spanish,6,16.0,hhh the film I chose was marrowbone / hhh and it deals basically with uh psychological issues / hhh / we have like the main protagonist uh his name is Jack / and hhh if I'm not mistaken he was a hhh / eighteen / hhh nineteen year old guy / hhh the thing is that he together with his uh / hhh siblings hhh four siblings hhh and his mother hhh they all moved to the countryside / and they stayed there for a / period of time / hhh but later on / the mother died / because she was actually very ill hhh and after that / hhh really weird / things happened hhh like / uh blood / uh xxx from the roof or broken mirrors stuff like that / hhh uh the thing is that after that hhh uh hhh / the siblings uh Jack and / everybody started talking about the father hhh he was missing / hhh and there was like some kind of secrecy around him hhh uh we discover I mean the audience / the audience discovered / hhh he was a murder hhh uh he tried to kill his family hhh that's why they ran away hhh / at some point the father hhh uh arrived hhh he had a uh fight with Jack / they were / fighting the father hhh ran away / he / hhh he locked himself in the in the attic hhh but / uh / the other three sibling were hidden hhh in the attic too / hhh so uh at first the audience believes hhh that uh / the siblings / could escape / hhh but the father kept locked in the attic and hhh all of them I mean the four children they tried to hhh kill him hhh uh just locking him in the in the attic with no food and no water / hhh uh / so at the end we have like / four / kind of / children let's say hhh uh hhh playing talking stuff like that like normal people hhh uh / but then we discover hhh that that's not the truth / hhh and here we have a really important character hhh uh her name is / Allie hhh and she's Jack’s girlfriend hhh I don't remember how / but she got hhh Jack's diary and she started reading it / hhh and then hhh I mean though her reading hhh we discover that when the father / uh arrived / hhh and he went to the attic / he killed hhh his own children / three of them hhh that were hidden hhh in the in the attic hhh so / hhh that's why we saw at the beginning of the movie hhh blood / uh / coming from the roof / because / the the bodies of the children were hhh in the attic and / of course they were dead / hhh the thing is that uh hhh the father / hhh was actually / hhh uh locked hhh in the attic / because after the fight / hhh uh and after / he killed his uh children hhh Jack arrived and he locked him hhh in the attic hhh / hhh so uh / hhh when Allie reads what happened / like all this tragedy like everybody is dead and stuff like that hhh she ran / to the Jack’s house / hhh to see him hhh / and and I I don't remember how but the father at that point hhh escaped hhh from the attic hhh uh he saw Allie hhh and he tried to kill her hhh then she started screaming obviously hhh and Jack heard her hhh uh she I mean he recovered / common sense for a moment hhh he tried to help her hhh then he killed uh his father / uh hhh and / that's it I mean that's the end of the movie / hhh the thing is that hhh uh / the siblings / their characters hhh were not actually / alive / all all hhh all of that was uh / consequence of hhh uh Jack's / mental issues I mean after / his siblings died hhh uh he still believed / they were alive / he saw them he talked to them he uh I don't know he played with them hhh so that's it / and but in fact they were / dead / absolutely dead / hhh and that's it I mean the end of the movie is Allie / deciding to stay with him hhh to take care of uh of him hhh and they hhh they stay in that house hhh and / and I think that's it it's uh / happy ending / let's say
331,ES_SP_C1_24_14_14_IHM,C1 (lower advanced),24,Spanish,7,14.0,this video is a short story about a man who uh at first got out of a building and then hhh had an accident hhh with a wall / and right after that he decides to light a a cigar with his shoe / hhh uh after that he suddenly finds a baby i= uh on the corner of a building / and picks him u= picks him up uh and decides to to take the baby to a woman next to the to the building where he find he found the baby hhh he puts him inside a push a pushchair thinking it belongs to that woman / but uh suddenly the woman / sees uh Charles Chaplin and and gives the baby back to him / hhh uh after that / this man Charles Chaplin / takes back the baby and puts him on the corner where he found it / uh but suddenly a police officers appear / so he has to take back the baby with him / hhh and goes for a walk / uh hhh when he has leave= when he has left it that's xxx he finds another man and he handles the baby to him / hhh so now this hhh this stranger has this baby again and he tries to do the same thing Charles Chaplin did in the first place hhh he puts the baby inside the the pushchair hhh and he gets away with it / accidentally uh the protagonist Charles Chaplin walks by the woman and she thinks that he is the one who has put the baby inside the pushchair again hhh so she gives him back the baby and / he's he has to deal with with him so hhh he picks up the baby and start walking again / he sits next to a sewer and thinks about put= uh throwing the baby inside it / but then he finds a little note inside the baby's clothes / and read / a note from the mother who is begging / whoever finds the baby to keep to keep him and take care of him / hhh so finally uh Charles Chaplin decides to take care of the baby and kee= keep him
332,ES_SP_C1_18_12_14_LBT,C1 (lower advanced),18,Spanish,6,12.0,so at the beginning there is some man who is strolling around the the road / uh was trying to avoid / the waste that some neighbors are throwing / and he listens a a baby crying / uh he takes / him and tried to tries to give it to a mother / uh young woman who is / strolling around the road / but she refuses to take care of him / so he tries to give it to another man who is using a cane / and that man uh gives / give give the baby to the woman ag= again / and uh she's / sees uh Chaplin / and uh and gives / give the baby to Chaplin again / so Chaplin wants / wants to get rid of the baby / but he reads a note where someone has written / uh some some / hhh / some words / uh asking / uh people / to take care of / the child / so at the end we can't imagine that Charlie Chaplin will / take care of the child
333,ES_SP_C1_19_10_13_MOR,C1 (lower advanced),19,Spanish,9,10.0,uh it's seem that hhh uh this boy and his uh little dog had hhh encountered what seems to be a frog uh / hhh uh well it's is night time and he / is sleeping and the frog escapes hhh uh so the morning after hhh uh the little dog and the boy uh start uh looking for hhh the disappear frog hhh uh they go into the woods and hhh uh you know look uh look for the frog anywhere uh xxx behind these rocks they also / uh meet a deer uh / uh they fall into uh what seems to be a lake or a river / uh and finally they / they found the frog behind a hhh a big log and the frog had / uh had encountered his what seems to be his his own family or her own family xxx and / uh in the end the boy waves and say goodbye to / hhh to to them and that's uh that's it
334,ES_SP_C1_20_12_3_MYM,C1 (lower advanced),20,Spanish,8,12.0,hhh so the last film I saw in the cinema was the joker hhh and it is a two thousand and nineteen film hhh and also it was one of the most famous / uh films of this year hhh not / because of / this movie is about / uh batman movies hhh I mean is like the original story for batman hhh but / I think it has been famous famous because it / treats about mental health issues and / hhh the main character uh he is hhh a mental illness hhh person hhh so / I think this is the reason that this film has been so famous famous during this year hhh and hhh I like this film because hhh uh this reason and hhh I remember a quote / about hhh uh society because / because so many times society tends to believe that hhh a a person suffering from disorder hhh and mental illnesses hhh uh has to / hhh to behave like a normal person hhh and this person has to acts as hhh if he or she didn't have / this / illness hhh so this is the last film I watched
335,ES_SP_C1_19_13_14_MHM,C1 (lower advanced),19,Spanish,7,13.0,Chaplin is walking in the streets when he stops to light up a cigarette and smoke / uh suddenly he finds a baby laying onto ground / uh who is crying / and he tries to look for / the / father or mother of the baby / hhh uh then when a woman appears uh with her own baby he chose he goes after her and he tells her uh that he that she has / dropped something hhh she has dropped a baby because he thinks it's hers / and the lady starts yelling at him because she thinks i th= i believe she thinks that he's trying to abandon his own baby / and so Chaplin goes away and since the lady doesn't wants the baby / uh he Ch= Chaplin tries to / leave him where he found him / but suddenly uh a policeman appears hhh and Chaplin takes the baby again and goes away / uh then when he's walking on the street with the baby in his arms / he finds another man / hhh and he / uh fools him uh he asks him he asks him to / hold the baby while he's tying his shoelace / but instead he runs away with and and leaves the baby with the man / so the man tries to chase after him / but / Chaplin hides and the man is left with baby / so when / this other man is walking in the street with the baby and he finds by chance again the same lady / that Chaplin encounters before / uh and he leaves the baby the abandoned baby in the with the other ladys' baby / while she's not looking / and she he he leaves / then / the woman realizes that it's the same baby and he looks for Chaplin which is the man / who she had seen with th= with th= / this baby / and when Chaplin appears walking on the street she sees him and st= and beats him for / abandoning the baby again / and then the policeman arrives and wondering and he wonders what is happening / so Chaplin just takes the baby and goes away / uh so he isn't finding any trouble / hhh uh so finally Chaplin sits on the ground / with the baby in his arms / hhh and and / he finds a note hidding in the babys' robes / which says / that / please uh take care of this orphan child / hhh and Chaplin suddenly he realizes that he's going to keep the baby / and looks him at him and looks at him in a very tender way
336,ES_SP_C1_19_9_14_VMFV,C1 (lower advanced),19,Spanish,10,9.0,the beginning of this video Charles Chaplin is walking around the city quite non xxx / and / uh is narrowly escaping being hit with rubbles several times / uh he goes into an alley and lights a cigarette / uh finds a kid uh in the floor / uh he thinks that a woman that was passing with a trolley dropped him so he puts the kid in the trolley / but the woman is quite mad at him for putting a child that is not hers in her trolley / so he takes the kid back / he tries to put it back on the alley but the police finds him / and uh he tries to get rid of the kid uh for with these many / ideas as he can he / puts uh the kid in the arms of another man and runs again / but the kid ends up in the trolley again  and the woman makes him take him back / uh in the end / he finds a note scrambled on a piece of paper / inside the many rags that the kid is / uh the kids' is uh / that the kid has around / and / it says uh please take care of this child so he reads the note smiled and finally took the child with him
337,ES_SP_C1_25_18_3_LPP,C1 (lower advanced),25,Spanish,7,18.0,hhh so I'm going to describe a plot / hhh about a film named jumanji hhh uh the first xxx was filmed two years ago uh hhh and released two years ago hhh uh it begins as a typical American uh teenager movie with hhh four teenagers of different social groups hhh uh there been the typical sport guy the nerdy hhh the weirdo / and the poshy / silly girl hhh uh hhh / after some series of / different events they all end up in detention / hhh and having to tidy up and abandon criminal school hhh where they find this sport game called jumanji just as the movie hhh / hhh and / once they switch it on it's uh hhh I'd say xxx it's actually a videogame hhh when it switched the the hhh videogame and and the xxx hhh uh they are sacked up into the game hhh and appear in this virtual world hhh as the characters they have previously chosen hhh hhh uh each of them of uh completely different kind of their hhh own personality and his cool appearance hhh and / they all have to break up a course which is hhh / uh / endangering this this world or this peaceful place / hhh uh what xxx hhh 'cos they are attacked by a series of wild animals hhh and evil characters trying to hhh get from them this kind of gem they have to return to the original place hhh in order to break the xxx hhh uh / hhh they all have / to sort of hhh uh / all types of / obstacles / uh they'll have to trust in each other and they'll eventually learn hhh to / love each other / hhh and be a team / be friend forever hhh uh / eventually they actually find a fifth player which was a twenty years ago before their time hhh and start in the videogame in this world hhh and he'll also help them to achieve their task hhh and / at the end / once they have returned this gem to xxx to this kind of hhh xxx hhh uh / hhh they go back to the real world xxx own town hhh being the four teenagers to the present time and the older guy to his hhh uh I think in the eighties or something like that hhh and he eventually like cross up xxx / his own family hhh and / actually in the present time the the four teenagers encounter this this other guy hhh uh being now a xxx hhh with his kids and it's like he still remembers xxx hhh I don't know yeah that's the movie
338,ES_SP_C1_19_13_13_AVWM,C1 (lower advanced),19,Spanish,6,13.0,once upon a time uh there was a boy / who / had a little frog in his room / and / it was very late in the night so hhh he went to sleep / hhh and the frog uh go go escape from his jar / and go away / so the next morning / uh this boy wake up and see / and saw that uh the frog wasn't there / so the child and his dog / uh was going to look for loo= uh was going to look for the frog / so the the bo= uh the boy and and his dog uh go to went to the forest / and uh they started to to uh call the called the uh the frog / so uh / then uh he spend a lot of hours uh looking for the frog in a tree or the and the child and his dog have had a lot of problems hhh with bees like in this picture hhh and then she he's still calling hhh he's still he's uh he hhh he uh he's still call the frog but / he is not find he wasn't find him fin= find it hhh so uh she he is still calling he was st= uh he was still uh hhh he's still hhh he was uh calling the dog the frog hhh but uh she he found a deer / so uh the de= uh the deer I think he he scare he scare the children the child the child hhh and the child uh falled in into the xxx no into a river I'm sorry hhh uh but then / the frog osea the child and his dog find hhh uh the find a family of frogs and his his frog / xxx / but then the fai= the child uh takes a a little frog and take / hhh take uh he take uh the frog from / uh to his home
339,ES_SP_C1_21_15_13_ETC,C1 (lower advanced),21,Spanish,6,15.0,okay so one night / uh / this kid had uh was loking at his frog hhh and so was his dog / hhh and then he went to sleep with his dog and the and the frog escaped / hhh and when he wak= he woke up in the morning he saw that the / the frog had uh / hhh was gone / so he start searching for it everywhere / uh / he went into the woods and try to find it with his dog / hhh but he couldn't find it / uh hhh uh suddenly a deer appear out of nowhere and / the kid / fell off a cliff / into the water and once he got out of the water he found the the frog hhh and the frog uh and the frog and its family / hhh so he decided to leave the frog there with with its family and and leave
340,ES_SP_C2_18_12_3_RFSC,C2 (upper advanced),18,Spanish,7,12.0,hhh the movie / starts with a girl wh= who is taking a test / hhh and this test will determine / one of the five / main characteristics in which the society is / uh is formed / hhh this society is formed by / five / main characteristics / hhh and / each person after finishing the test / hhh is taking on to a group / where they are taught / everything / in which these characteriti= / characteristics / characteristics / is made hhh uh after taking the test / uh hhh she's told that uh mistake has happened hhh and that she's / uh divergent / hhh uh she excels in all five categories hhh uh / hhh after that / hhh she's told to decide one category in which she wants xxx / hhh so she / decides and is taking into a group hhh in which slowly hhh she begins to find out that one of the categories / is trying to / uh take control / hhh and make a fa= uh a faci= a fascist / hhh uh hhh organization hhh in which / uh / this power is / the only power / hhh uh as she tries to escape this force / she / is / uh she encounters / hhh all kinds of forces / uh / hhh man= manage / by this / hhh one fascist group / hhh uh / as the movie progresses / hhh uh / she learns about herself and she / uh find / hhh she finds more people like her / hhh / and they / they find out there's a secret / hhh the parents from the main character didn't tell her hhh in which they / uh had / information about this / organization and all hhh the plans they had with the country hhh uh finally this group this revels hhh uh end up defeating the fascist group hhh and / hhh uh escape this society this xxx society they are in / hhh uh meanwhile / in the movie / the girl uh / thought was in love with one of the hhh the people in this rebel group / hhh and / hhh / begins / knowing about him / and he begins to know about her hhh / and / then / they fand out they find out / one of them / is really xxx and the other is not hhh and that breaks their relationship / hhh as they think / at uh / uh one of them is a traitor
